file	bpd	bound	scope	arm	conv	quantile	n	p50	p95	p99	max	within_bound	mean_signed
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold3	G	binning	P999	314	0.022669	0.044403	0.044403	0.044403	1.000000	0.021800
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold3	G	raw	P999	314	0.022669	0.044403	0.044403	0.044403	1.000000	0.021800
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P1	314	0.013314	0.042473	0.052133	0.054469	0.958599	-0.012589
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P1	314	0.013314	0.042473	0.052133	0.054469	0.958599	-0.012589
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P50	314	0.013924	0.035598	0.043558	0.048090	0.990446	0.006537
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P50	314	0.014774	0.044904	0.486540	0.653247	0.949045	-0.009822
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P75	314	0.016658	0.037796	0.045103	0.053507	0.984076	0.010506
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P75	314	0.016885	0.042488	0.306710	0.803952	0.955414	0.000081
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P90	314	0.018358	0.041366	0.053492	0.056392	0.964968	0.011143
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P90	314	0.018354	0.042085	0.062782	0.763051	0.961783	0.005905
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P95	314	0.015685	0.048574	0.053492	0.055821	0.936306	0.012590
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P95	314	0.016012	0.048842	0.053492	0.157207	0.936306	0.011210
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P99	314	0.014866	0.053492	0.053492	0.062260	0.926752	0.014378
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P99	314	0.014866	0.053492	0.053492	0.062260	0.926752	0.014368
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	binning	P999	314	0.015741	0.049641	0.053492	0.062260	0.920382	0.016297
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	T	raw	P999	314	0.015741	0.049641	0.053492	0.062260	0.920382	0.016297
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P1	314	0.001402	0.021960	0.035400	0.044403	1.000000	0.001486
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P1	314	0.001402	0.021960	0.035400	0.044403	1.000000	0.001486
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P50	314	0.024111	0.040286	0.044403	0.044403	1.000000	0.015318
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P50	314	0.024000	0.044403	0.477799	0.651866	0.955414	-0.001038
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P75	314	0.027903	0.042218	0.044403	0.044403	1.000000	0.014679
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P75	314	0.028232	0.044403	0.316082	0.808771	0.971338	0.004046
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P90	314	0.019556	0.042635	0.044403	0.044403	1.000000	0.017188
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P90	314	0.019653	0.043143	0.050658	0.762206	0.987261	0.012145
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P95	314	0.015147	0.043312	0.044241	0.044403	1.000000	0.017835
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P95	314	0.015147	0.043539	0.044403	0.196837	0.993631	0.016461
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P99	314	0.018219	0.044181	0.044403	0.044403	1.000000	0.018324
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P99	314	0.018219	0.044181	0.044403	0.044403	1.000000	0.018314
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	binning	P999	314	0.021645	0.044403	0.044403	0.044403	1.000000	0.021399
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold4	G	raw	P999	314	0.021645	0.044403	0.044403	0.044403	1.000000	0.021399
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P1	314	0.013227	0.043862	0.050486	0.056124	0.955414	-0.013535
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P1	314	0.013227	0.043862	0.050486	0.056124	0.955414	-0.013538
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P50	314	0.013959	0.034494	0.040260	0.053636	0.996815	0.008128
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P50	314	0.013880	0.035536	0.226912	0.485198	0.977707	0.001830
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P75	314	0.016628	0.034315	0.042728	0.053507	0.993631	0.010142
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P75	314	0.017667	0.038981	0.393644	0.742184	0.971338	-0.000697
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P90	314	0.018720	0.041489	0.048842	0.056392	0.971338	0.011928
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P90	314	0.019227	0.042638	0.679434	0.766009	0.952229	0.000525
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P95	314	0.016853	0.046990	0.053492	0.055821	0.933121	0.013121
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P95	314	0.017430	0.047380	0.053492	0.723711	0.929936	0.007555
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P99	314	0.015064	0.052013	0.055821	0.062260	0.920382	0.013167
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P99	314	0.014911	0.052013	0.055821	0.062260	0.920382	0.013027
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	binning	P999	314	0.015144	0.049641	0.055821	0.062260	0.914013	0.015899
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	T	raw	P999	314	0.015144	0.049641	0.055821	0.062260	0.914013	0.015899
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P1	314	0.001279	0.019946	0.034651	0.036447	1.000000	0.001009
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P1	314	0.001279	0.019946	0.034651	0.036447	1.000000	0.001007
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P50	314	0.025136	0.041656	0.044403	0.044403	1.000000	0.016018
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P50	314	0.023980	0.040918	0.226419	0.477799	0.980892	0.009746
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P75	314	0.028090	0.042344	0.044146	0.044403	1.000000	0.014550
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P75	314	0.029402	0.043348	0.411325	0.739341	0.974522	0.003603
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P90	314	0.018300	0.042635	0.043462	0.044403	1.000000	0.016731
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P90	314	0.019858	0.042635	0.677465	0.761975	0.977707	0.005070
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P95	314	0.015616	0.043253	0.044198	0.044403	1.000000	0.017568
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P95	314	0.015680	0.043344	0.044403	0.719252	0.990446	0.012086
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P99	314	0.018272	0.044164	0.044403	0.044403	1.000000	0.017460
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P99	314	0.018397	0.044159	0.044403	0.044403	1.000000	0.017391
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	binning	P999	314	0.022669	0.043850	0.044403	0.044403	1.000000	0.021145
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold5	G	raw	P999	314	0.022669	0.043850	0.044403	0.044403	1.000000	0.021145
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P1	314	0.013360	0.042473	0.049740	0.056124	0.961783	-0.013613
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P1	314	0.013360	0.042473	0.049740	0.056124	0.961783	-0.013616
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P50	314	0.013390	0.035583	0.044495	0.056720	0.987261	0.007011
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P50	314	0.014255	0.038248	0.483583	0.905855	0.958599	-0.006493
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P75	314	0.017117	0.036617	0.045834	0.074154	0.977707	0.010719
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P75	314	0.017526	0.044610	0.587701	0.922471	0.945860	-0.004868
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P90	314	0.018580	0.042472	0.045874	0.056392	0.971338	0.011675
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P90	314	0.018809	0.042994	0.056392	0.748344	0.961783	0.005989
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P95	314	0.017698	0.044357	0.053492	0.057295	0.955414	0.011984
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P95	314	0.018374	0.045874	0.053492	0.759514	0.949045	0.009065
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P99	314	0.015663	0.052926	0.054985	0.072720	0.926752	0.013337
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P99	314	0.015663	0.052926	0.054985	0.072720	0.923567	0.013165
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	binning	P999	314	0.015957	0.053492	0.056108	0.062260	0.907643	0.016832
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	T	raw	P999	314	0.015957	0.053492	0.056108	0.062260	0.907643	0.016832
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P1	314	0.001208	0.019556	0.037144	0.044403	1.000000	0.000877
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P1	314	0.001208	0.019556	0.037144	0.044403	1.000000	0.000874
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P50	314	0.023744	0.040850	0.044403	0.044403	1.000000	0.014101
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P50	314	0.024000	0.042514	0.477799	0.905054	0.964968	0.001202
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P75	314	0.023196	0.041080	0.044403	0.044403	1.000000	0.013210
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P75	314	0.026971	0.044136	0.599210	0.924230	0.971338	-0.002060
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P90	314	0.017491	0.042594	0.044403	0.044403	1.000000	0.015469
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P90	314	0.017491	0.042635	0.044403	0.744259	0.990446	0.009814
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P95	314	0.015147	0.043216	0.044095	0.044403	1.000000	0.016994
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P95	314	0.014609	0.043229	0.044138	0.757960	0.996815	0.014025
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P99	314	0.017533	0.044226	0.044403	0.044403	1.000000	0.018118
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P99	314	0.018086	0.044226	0.044403	0.044403	1.000000	0.017944
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	binning	P999	314	0.021645	0.044222	0.044403	0.044403	1.000000	0.021634
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold6	G	raw	P999	314	0.021645	0.044222	0.044403	0.044403	1.000000	0.021634
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P1	314	0.013367	0.042238	0.049256	0.057138	0.961783	-0.013384
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P1	314	0.013367	0.042238	0.049256	0.057138	0.961783	-0.013385
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P50	314	0.013445	0.033791	0.040260	0.055561	0.993631	0.006567
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P50	314	0.013534	0.034360	0.306493	0.486017	0.974522	-0.000291
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P75	314	0.016895	0.038640	0.042698	0.056387	0.990446	0.008435
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P75	314	0.017310	0.040308	0.560047	0.841144	0.958599	-0.005306
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P90	314	0.019190	0.041518	0.045050	0.056392	0.974522	0.012724
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P90	314	0.018809	0.042085	0.045119	0.683919	0.971338	0.007869
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P95	314	0.019250	0.045874	0.050438	0.053492	0.949045	0.012235
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P95	314	0.019265	0.046823	0.053492	0.782564	0.939490	0.006941
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P99	314	0.015537	0.048842	0.053492	0.072720	0.929936	0.013647
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P99	314	0.015615	0.048842	0.053492	0.072720	0.929936	0.013596
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	binning	P999	314	0.016650	0.049114	0.054971	0.062260	0.907643	0.016784
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	T	raw	P999	314	0.016650	0.049114	0.054971	0.062260	0.907643	0.016784
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P1	314	0.001035	0.019556	0.037841	0.044403	1.000000	0.001304
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P1	314	0.001035	0.019556	0.037841	0.044403	1.000000	0.001303
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P50	314	0.024228	0.039587	0.044268	0.044403	1.000000	0.013934
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P50	314	0.024325	0.039759	0.332017	0.498023	0.984076	0.006994
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P75	314	0.028232	0.041541	0.044403	0.044403	1.000000	0.012432
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P75	314	0.029399	0.043177	0.557953	0.845850	0.974522	-0.001155
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P90	314	0.015937	0.042614	0.043923	0.044403	1.000000	0.016307
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P90	314	0.016374	0.042635	0.044152	0.691091	0.993631	0.011463
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P95	314	0.017329	0.043236	0.044077	0.044403	1.000000	0.017531
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P95	314	0.017717	0.043326	0.044270	0.778103	0.993631	0.012252
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P99	314	0.017620	0.044184	0.044403	0.044403	1.000000	0.017856
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P99	314	0.016843	0.044184	0.044403	0.044403	1.000000	0.017699
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	binning	P999	314	0.022669	0.042635	0.044403	0.044403	1.000000	0.021408
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	53	0.044403	fold7	G	raw	P999	314	0.022669	0.042635	0.044403	0.044403	1.000000	0.021408
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P1	328	0.009740	0.015233	0.017283	0.019698	1.000000	-0.008266
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P1	328	0.009740	0.015233	0.017283	0.019698	1.000000	-0.008274
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P50	328	0.000233	0.009889	0.014938	0.016888	1.000000	-0.000283
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P50	328	0.000233	0.009922	0.014938	0.016794	1.000000	-0.000326
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P75	328	0.005075	0.009464	0.014051	0.015630	1.000000	0.003999
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P75	328	0.005066	0.009464	0.013930	0.015630	1.000000	0.003969
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P90	328	0.008085	0.011363	0.015979	0.019219	1.000000	0.005934
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P90	328	0.008084	0.011476	0.015981	0.018963	1.000000	0.005863
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P95	328	0.009108	0.012442	0.016122	0.017336	1.000000	0.006995
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P95	328	0.009107	0.012442	0.016122	0.017336	1.000000	0.006968
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P99	328	0.009899	0.016620	0.019967	0.020108	1.000000	0.008315
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P99	328	0.009899	0.016620	0.019967	0.020108	1.000000	0.008295
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	binning	P999	328	0.011988	0.017856	0.019967	0.020016	1.000000	0.011866
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	T	raw	P999	328	0.011988	0.017856	0.019967	0.020016	1.000000	0.011866
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P1	328	0.000284	0.016123	0.016603	0.018113	1.000000	-0.001794
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P1	328	0.000284	0.016123	0.016603	0.018113	1.000000	-0.001800
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P50	328	0.010096	0.012332	0.016723	0.020005	1.000000	0.006105
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P50	328	0.010082	0.012238	0.016723	0.019932	1.000000	0.006063
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P75	328	0.015160	0.015683	0.017498	0.018961	1.000000	0.010325
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P75	328	0.015151	0.015653	0.017498	0.018961	1.000000	0.010296
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P90	328	0.018209	0.018696	0.019133	0.020224	1.000000	0.012207
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P90	328	0.018201	0.018696	0.019133	0.020224	1.000000	0.012137
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P95	328	0.019223	0.019714	0.019981	0.020224	1.000000	0.012701
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P95	328	0.019219	0.019714	0.019981	0.020224	1.000000	0.012671
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P99	328	0.016426	0.020181	0.020224	0.020224	1.000000	0.011858
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P99	328	0.016426	0.020181	0.020224	0.020224	1.000000	0.011838
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	binning	P999	328	0.007669	0.020224	0.020224	0.020224	1.000000	0.008932
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	key	G	raw	P999	328	0.007669	0.020224	0.020224	0.020224	1.000000	0.008932
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P1	2517	0.007610	0.017132	0.019117	0.020127	1.000000	-0.001591
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P1	2517	0.007610	0.017132	0.019117	0.020127	1.000000	-0.001592
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P50	2517	0.003343	0.013285	0.017808	0.020173	1.000000	0.003659
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P50	2517	0.002054	0.236852	0.498813	0.906768	0.870878	-0.026760
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P75	2517	0.006696	0.015140	0.017808	0.020127	1.000000	0.006915
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P75	2517	0.006025	0.017808	0.242454	0.746284	0.966230	-0.000186
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P90	2517	0.010062	0.017416	0.018817	0.020096	1.000000	0.008876
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P90	2517	0.010062	0.017493	0.019967	0.782373	0.991657	0.007346
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P95	2517	0.010062	0.017808	0.019170	0.020204	1.000000	0.009467
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P95	2517	0.010062	0.017808	0.019782	0.596419	0.997219	0.008636
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P99	2517	0.010062	0.017808	0.019654	0.020204	1.000000	0.010067
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P99	2517	0.010062	0.017808	0.019654	0.020204	1.000000	0.010064
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	binning	P999	2517	0.010062	0.017808	0.019842	0.020204	1.000000	0.010530
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	T	raw	P999	2517	0.010062	0.017808	0.019842	0.020204	1.000000	0.010530
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	binning	P1	2517	0.005018	0.018113	0.020224	0.020224	1.000000	0.002922
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	raw	P1	2517	0.005018	0.018113	0.020224	0.020224	1.000000	0.002921
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	binning	P50	2517	0.010212	0.020224	0.020224	0.020224	1.000000	0.008174
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	raw	P50	2517	0.010062	0.248029	0.489888	0.907892	0.875248	-0.022295
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	binning	P75	2517	0.015120	0.020224	0.020224	0.020224	1.000000	0.010855
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	raw	P75	2517	0.015130	0.020224	0.248029	0.744944	0.966627	0.003745
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	binning	P90	2517	0.015396	0.020224	0.020224	0.020224	1.000000	0.012544
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	raw	P90	2517	0.015396	0.020224	0.020224	0.779322	0.991657	0.011024
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	binning	P95	2517	0.015396	0.020224	0.020224	0.020224	1.000000	0.012796
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	raw	P95	2517	0.015396	0.020224	0.020224	0.595257	0.997219	0.011957
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	binning	P99	2517	0.015396	0.020224	0.020224	0.020224	1.000000	0.012633
localhost_access_log-twx01-twx-thingworx-0.2025-05-05.txt	115	0.020224	small	G	raw	P99	2517	0.015396	0.020224	0.020224	0.020224	1.000000	0.012630
