key_ordinal	n	quantile	oracle	T_int	T_int_err	T_ceil	T_ceil_err	G_int	G_int_err	G_ceil	G_ceil_err
118	411	P75	1	1.011162	0.011162	1.011162	0.011162	1.033367	0.033367	1.033367	0.033367
118	411	P90	1	1.017735	0.017735	1.017735	0.017735	1.040085	0.040085	1.040085	0.040085
118	411	P95	1	1.020008	0.020008	1.020008	0.020008	1.042408	0.042408	1.042408	0.042408
118	411	P99	1	1.021743	0.021743	1.021743	0.021743	1.044181	0.044181	1.044181	0.044181
118	411	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
119	26238	P1	1001	973.487873	-0.027485	973.487873	-0.027485	1000.103458	-0.000896	1000.103458	-0.000896
119	26238	P50	1001	994.610691	-0.006383	994.609030	-0.006385	1021.790496	0.020770	1021.788791	0.020768
119	26238	P75	1002	1005.562426	0.003555	1005.562426	0.003555	1033.034657	0.030973	1033.034657	0.030973
119	26238	P90	1002	1012.192279	0.010172	1012.192279	0.010172	1039.841500	0.037766	1039.841500	0.037766
119	26238	P95	1002	1014.411930	0.012387	1014.411930	0.012387	1042.120400	0.040040	1042.120400	0.040040
119	26238	P99	1002	1016.190137	0.014162	1016.190137	0.014162	1043.946071	0.041862	1043.946071	0.041862
119	26238	P999	1003	1016.590620	0.013550	1016.590620	0.013550	1044.357244	0.041234	1044.357244	0.041234
120	209	P1	14	14.078842	0.005632	14.078842	0.005632	13.652750	-0.024804	13.652750	-0.024804
120	209	P50	457	457.052716	0.000115	457.052716	0.000115	455.785083	-0.002658	455.785083	-0.002658
120	209	P75	487	491.523020	0.009288	491.523020	0.009288	494.697394	0.015806	494.697394	0.015806
120	209	P90	941	930.112491	-0.011570	930.112491	-0.011570	931.113654	-0.010506	931.113654	-0.010506
120	209	P95	960	964.752650	0.004951	964.752650	0.004951	961.654057	0.001723	961.654057	0.001723
120	209	P99	987	987.367603	0.000372	987.367603	0.000372	995.664924	0.008779	995.664924	0.008779
120	209	P999	1142	1174.763843	0.028690	1174.763843	0.028690	1189.793791	0.041851	1189.793791	0.041851
121	380	P1	1	0.978962	-0.021038	0.978962	-0.021038	1.000460	0.000460	1.000460	0.000460
121	380	P50	1	1.000230	0.000230	1.000115	0.000115	1.022195	0.022195	1.022078	0.022078
121	380	P75	1	1.011211	0.011211	1.011095	0.011095	1.033417	0.033417	1.033299	0.033299
121	380	P90	1	1.017857	0.017857	1.017740	0.017740	1.040210	0.040210	1.040090	0.040090
121	380	P95	1	1.020083	0.020083	1.019965	0.019965	1.042484	0.042484	1.042364	0.042364
121	380	P99	1	1.021843	0.021843	1.021843	0.021843	1.044283	0.044283	1.044283	0.044283
121	380	P999	5	5.099730	0.019946	5.099730	0.019946	5.211721	0.042344	5.211721	0.042344
122	1081	P1	1	0.979136	-0.020864	0.979136	-0.020864	1.000638	0.000638	1.000638	0.000638
122	1081	P50	1	1.009704	0.009704	1.009704	0.009704	1.031878	0.031878	1.031878	0.031878
122	1081	P75	2	1.978225	-0.010887	1.978225	-0.010887	1.935717	-0.032142	1.935717	-0.032142
122	1081	P90	2	2.024252	0.012126	2.024252	0.012126	1.980755	-0.009623	1.980755	-0.009623
122	1081	P95	2	2.039831	0.019916	2.039831	0.019916	1.995999	-0.002001	1.995999	-0.002001
122	1081	P99	3	2.980847	-0.006384	2.980847	-0.006384	3.046306	0.015435	3.046306	0.015435
122	1081	P999	3	3.027834	0.009278	3.027834	0.009278	3.094326	0.031442	3.094326	0.031442
123	834	P1	1	0.978972	-0.021028	0.978972	-0.021028	1.000470	0.000470	1.000470	0.000470
123	834	P50	1	1.000104	0.000104	1.000052	0.000052	1.022067	0.022067	1.022014	0.022014
123	834	P75	1	1.011026	0.011026	1.011026	0.011026	1.033228	0.033228	1.033228	0.033228
123	834	P90	1	1.017647	0.017647	1.017647	0.017647	1.039994	0.039994	1.039994	0.039994
123	834	P95	1	1.019881	0.019881	1.019881	0.019881	1.042278	0.042278	1.042278	0.042278
123	834	P99	1	1.021640	0.021640	1.021640	0.021640	1.044075	0.044075	1.044075	0.044075
123	834	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
124	2774	P1	1	0.978945	-0.021055	0.978945	-0.021055	1.000442	0.000442	1.000442	0.000442
124	2774	P50	1	1.000197	0.000197	1.000182	0.000182	1.022162	0.022162	1.022146	0.022146
124	2774	P75	1	1.011204	0.011204	1.011204	0.011204	1.033410	0.033410	1.033410	0.033410
124	2774	P90	1	1.017869	0.017869	1.017869	0.017869	1.040222	0.040222	1.040222	0.040222
124	2774	P95	1	1.020106	0.020106	1.020106	0.020106	1.042508	0.042508	1.042508	0.042508
124	2774	P99	1	1.021896	0.021896	1.021896	0.021896	1.044337	0.044337	1.044337	0.044337
124	2774	P999	2	2.043916	0.021958	2.043916	0.021958	1.999996	-0.000002	1.999996	-0.000002
125	1062	P1	1	0.981495	-0.018505	0.981495	-0.018505	1.003049	0.003049	1.003049	0.003049
125	1062	P50	21	21.150199	0.007152	21.146371	0.006970	21.614661	0.029270	21.610749	0.029083
125	1062	P75	22	22.176151	0.008007	22.176151	0.008007	22.663143	0.030143	22.663143	0.030143
125	1062	P90	23	23.223271	0.009707	23.223271	0.009707	23.733257	0.031881	23.733257	0.031881
125	1062	P95	24	23.987646	-0.000515	23.987646	-0.000515	24.514418	0.021434	24.514418	0.021434
125	1062	P99	26	25.670478	-0.012674	25.670478	-0.012674	25.827090	-0.006650	25.827090	-0.006650
125	1062	P999	29	30.278341	0.044081	30.278341	0.044081	29.627712	0.021645	29.627712	0.021645
126	344	P1	1	0.979006	-0.020994	0.979006	-0.020994	1.000505	0.000505	1.000505	0.000505
126	344	P50	1	1.000126	0.000126	1.000000	0.000000	1.022089	0.022089	1.021960	0.021960
126	344	P75	1	1.011048	0.011048	1.010920	0.010920	1.033251	0.033251	1.033120	0.033120
126	344	P90	1	1.017581	0.017581	1.017581	0.017581	1.039928	0.039928	1.039928	0.039928
126	344	P95	1	1.019768	0.019768	1.019768	0.019768	1.042163	0.042163	1.042163	0.042163
126	344	P99	1	1.021573	0.021573	1.021573	0.021573	1.044007	0.044007	1.044007	0.044007
126	344	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
127	2070	P1	1	0.978944	-0.021056	0.978944	-0.021056	1.000442	0.000442	1.000442	0.000442
127	2070	P50	1	1.000074	0.000074	1.000053	0.000053	1.022035	0.022035	1.022014	0.022014
127	2070	P75	1	1.011011	0.011011	1.011011	0.011011	1.033213	0.033213	1.033213	0.033213
127	2070	P90	1	1.017648	0.017648	1.017626	0.017626	1.039995	0.039995	1.039973	0.039973
127	2070	P95	1	1.019855	0.019855	1.019855	0.019855	1.042251	0.042251	1.042251	0.042251
127	2070	P99	1	1.021638	0.021638	1.021638	0.021638	1.044073	0.044073	1.044073	0.044073
127	2070	P999	2	2.025834	0.012917	2.025834	0.012917	1.982302	-0.008849	1.982302	-0.008849
128	280	P1	1	0.978969	-0.021031	0.978969	-0.021031	1.000467	0.000467	1.000467	0.000467
128	280	P50	1	1.000234	0.000234	1.000078	0.000078	1.022199	0.022199	1.022040	0.022040
128	280	P75	1	1.011196	0.011196	1.011039	0.011039	1.033402	0.033402	1.033241	0.033241
128	280	P90	1	1.017831	0.017831	1.017672	0.017672	1.040183	0.040183	1.040021	0.040021
128	280	P95	1	1.020052	0.020052	1.019893	0.019893	1.042453	0.042453	1.042290	0.042290
128	280	P99	1	1.021801	0.021801	1.021801	0.021801	1.044240	0.044240	1.044240	0.044240
128	280	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
129	180	P1	1	0.978984	-0.021016	0.978984	-0.021016	1.000483	0.000483	1.000483	0.000483
129	180	P50	1	1.000241	0.000241	1.000000	0.000000	1.022207	0.022207	1.021960	0.021960
129	180	P75	1	1.011164	0.011164	1.010920	0.010920	1.033370	0.033370	1.033120	0.033120
129	180	P90	1	1.017775	0.017775	1.017530	0.017530	1.040126	0.040126	1.039875	0.039875
129	180	P95	1	1.019989	0.019989	1.019743	0.019743	1.042388	0.042388	1.042136	0.042136
129	180	P99	1	1.021714	0.021714	1.021714	0.021714	1.044151	0.044151	1.044151	0.044151
129	180	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
130	5227	P1	1	0.978944	-0.021056	0.978944	-0.021056	1.000442	0.000442	1.000442	0.000442
130	5227	P50	1	1.000058	0.000058	1.000058	0.000058	1.022020	0.022020	1.022020	0.022020
130	5227	P75	1	1.011009	0.011009	1.011009	0.011009	1.033211	0.033211	1.033211	0.033211
130	5227	P90	1	1.017635	0.017635	1.017635	0.017635	1.039982	0.039982	1.039982	0.039982
130	5227	P95	1	1.019851	0.019851	1.019851	0.019851	1.042247	0.042247	1.042247	0.042247
130	5227	P99	1	1.021628	0.021628	1.021628	0.021628	1.044063	0.044063	1.044063	0.044063
130	5227	P999	2	2.018513	0.009256	2.018513	0.009256	1.975138	-0.012431	1.975138	-0.012431
131	1523	P1	1	0.978960	-0.021040	0.978960	-0.021040	1.000458	0.000458	1.000458	0.000458
131	1523	P50	1	1.000100	0.000100	1.000100	0.000100	1.022063	0.022063	1.022063	0.022063
131	1523	P75	1	1.011072	0.011072	1.011072	0.011072	1.033276	0.033276	1.033276	0.033276
131	1523	P90	1	1.017696	0.017696	1.017696	0.017696	1.040045	0.040045	1.040045	0.040045
131	1523	P95	1	1.019913	0.019913	1.019913	0.019913	1.042311	0.042311	1.042311	0.042311
131	1523	P99	1	1.021697	0.021697	1.021697	0.021697	1.044133	0.044133	1.044133	0.044133
131	1523	P999	2	2.033181	0.016591	2.033181	0.016591	1.989492	-0.005254	1.989492	-0.005254
132	1927	P1	1	0.978954	-0.021046	0.978954	-0.021046	1.000452	0.000452	1.000452	0.000452
132	1927	P50	1	1.000056	0.000056	1.000056	0.000056	1.022018	0.022018	1.022018	0.022018
132	1927	P75	1	1.011006	0.011006	1.011006	0.011006	1.033208	0.033208	1.033208	0.033208
132	1927	P90	1	1.017629	0.017629	1.017629	0.017629	1.039976	0.039976	1.039976	0.039976
132	1927	P95	1	1.019838	0.019838	1.019838	0.019838	1.042234	0.042234	1.042234	0.042234
132	1927	P99	1	1.021614	0.021614	1.021614	0.021614	1.044049	0.044049	1.044049	0.044049
132	1927	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
133	267	P1	1	0.978990	-0.021010	0.978990	-0.021010	1.000488	0.000488	1.000488	0.000488
133	267	P50	1	1.000081	0.000081	1.000081	0.000081	1.022043	0.022043	1.022043	0.022043
133	267	P75	1	1.011044	0.011044	1.011044	0.011044	1.033247	0.033247	1.033247	0.033247
133	267	P90	1	1.017646	0.017646	1.017646	0.017646	1.039993	0.039993	1.039993	0.039993
133	267	P95	1	1.019801	0.019801	1.019801	0.019801	1.042196	0.042196	1.042196	0.042196
133	267	P99	1	1.021628	0.021628	1.021628	0.021628	1.044063	0.044063	1.044063	0.044063
133	267	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
134	2424	P1	1	0.978951	-0.021049	0.978951	-0.021049	1.000449	0.000449	1.000449	0.000449
134	2424	P50	1	1.000036	0.000036	1.000018	0.000018	1.021997	0.021997	1.021978	0.021978
134	2424	P75	1	1.010966	0.010966	1.010948	0.010948	1.033167	0.033167	1.033148	0.033148
134	2424	P90	1	1.017570	0.017570	1.017570	0.017570	1.039916	0.039916	1.039916	0.039916
134	2424	P95	1	1.019781	0.019781	1.019781	0.019781	1.042176	0.042176	1.042176	0.042176
134	2424	P99	1	1.021557	0.021557	1.021557	0.021557	1.043990	0.043990	1.043990	0.043990
134	2424	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
135	1307	P1	1	0.978968	-0.021032	0.978968	-0.021032	1.000466	0.000466	1.000466	0.000466
135	1307	P50	1	1.000050	0.000050	1.000050	0.000050	1.022011	0.022011	1.022011	0.022011
135	1307	P75	1	1.010996	0.010996	1.010996	0.010996	1.033198	0.033198	1.033198	0.033198
135	1307	P90	1	1.017615	0.017615	1.017615	0.017615	1.039962	0.039962	1.039962	0.039962
135	1307	P95	1	1.019819	0.019819	1.019819	0.019819	1.042214	0.042214	1.042214	0.042214
135	1307	P99	1	1.021586	0.021586	1.021586	0.021586	1.044020	0.044020	1.044020	0.044020
135	1307	P999	2	2.003950	0.001975	2.003950	0.001975	1.960888	-0.019556	1.960888	-0.019556
136	523	P1	1	0.979000	-0.021000	0.979000	-0.021000	1.000499	0.000499	1.000499	0.000499
136	523	P50	1	1.000042	0.000042	1.000042	0.000042	1.022003	0.022003	1.022003	0.022003
136	523	P75	1	1.010983	0.010983	1.010983	0.010983	1.033185	0.033185	1.033185	0.033185
136	523	P90	1	1.017555	0.017555	1.017555	0.017555	1.039901	0.039901	1.039901	0.039901
136	523	P95	1	1.019755	0.019755	1.019755	0.019755	1.042149	0.042149	1.042149	0.042149
136	523	P99	1	1.021536	0.021536	1.021536	0.021536	1.043969	0.043969	1.043969	0.043969
136	523	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
137	801	P1	1	0.978990	-0.021010	0.978990	-0.021010	1.000489	0.000489	1.000489	0.000489
137	801	P50	1	1.000054	0.000054	1.000054	0.000054	1.022016	0.022016	1.022016	0.022016
137	801	P75	1	1.010975	0.010975	1.010975	0.010975	1.033177	0.033177	1.033177	0.033177
137	801	P90	1	1.017585	0.017585	1.017585	0.017585	1.039931	0.039931	1.039931	0.039931
137	801	P95	1	1.019798	0.019798	1.019798	0.019798	1.042193	0.042193	1.042193	0.042193
137	801	P99	1	1.021572	0.021572	1.021572	0.021572	1.044006	0.044006	1.044006	0.044006
137	801	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
138	1208	P1	1	0.978972	-0.021028	0.978972	-0.021028	1.000470	0.000470	1.000470	0.000470
138	1208	P50	1	1.000145	0.000145	1.000108	0.000108	1.022108	0.022108	1.022071	0.022071
138	1208	P75	1	1.011121	0.011121	1.011085	0.011085	1.033326	0.033326	1.033288	0.033288
138	1208	P90	1	1.017758	0.017758	1.017758	0.017758	1.040108	0.040108	1.040108	0.040108
138	1208	P95	1	1.019967	0.019967	1.019967	0.019967	1.042366	0.042366	1.042366	0.042366
138	1208	P99	1	1.021739	0.021739	1.021739	0.021739	1.044176	0.044176	1.044176	0.044176
138	1208	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
139	1375	P1	1	0.978946	-0.021054	0.978946	-0.021054	1.000443	0.000443	1.000443	0.000443
139	1375	P50	1	1.000063	0.000063	1.000063	0.000063	1.022025	0.022025	1.022025	0.022025
139	1375	P75	1	1.011016	0.011016	1.011016	0.011016	1.033219	0.033219	1.033219	0.033219
139	1375	P90	1	1.017633	0.017633	1.017633	0.017633	1.039980	0.039980	1.039980	0.039980
139	1375	P95	1	1.019859	0.019859	1.019859	0.019859	1.042255	0.042255	1.042255	0.042255
139	1375	P99	1	1.021637	0.021637	1.021637	0.021637	1.044072	0.044072	1.044072	0.044072
139	1375	P999	2	2.018513	0.009256	2.018513	0.009256	1.975138	-0.012431	1.975138	-0.012431
140	532	P1	1	0.978995	-0.021005	0.978995	-0.021005	1.000494	0.000494	1.000494	0.000494
140	532	P50	1	1.000247	0.000247	1.000165	0.000165	1.022212	0.022212	1.022128	0.022128
140	532	P75	1	1.011253	0.011253	1.011170	0.011170	1.033461	0.033461	1.033375	0.033375
140	532	P90	1	1.017848	0.017848	1.017848	0.017848	1.040200	0.040200	1.040200	0.040200
140	532	P95	1	1.020112	0.020112	1.020112	0.020112	1.042514	0.042514	1.042514	0.042514
140	532	P99	1	1.021876	0.021876	1.021876	0.021876	1.044317	0.044317	1.044317	0.044317
140	532	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
141	196	P1	1	0.978948	-0.021052	0.978948	-0.021052	1.000446	0.000446	1.000446	0.000446
141	196	P50	1	1.000334	0.000334	1.000111	0.000111	1.022302	0.022302	1.022074	0.022074
141	196	P75	1	1.011315	0.011315	1.011089	0.011089	1.033523	0.033523	1.033293	0.033293
141	196	P90	1	1.017870	0.017870	1.017870	0.017870	1.040223	0.040223	1.040223	0.040223
141	196	P95	1	1.020140	0.020140	1.020140	0.020140	1.042543	0.042543	1.042543	0.042543
141	196	P99	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
141	196	P999	12	12.159218	0.013268	12.159218	0.013268	12.426237	0.035520	12.426237	0.035520
142	526	P1	1	0.978999	-0.021001	0.978999	-0.021001	1.000498	0.000498	1.000498	0.000498
142	526	P50	1	1.000166	0.000166	1.000083	0.000083	1.022130	0.022130	1.022045	0.022045
142	526	P75	1	1.011088	0.011088	1.011088	0.011088	1.033292	0.033292	1.033292	0.033292
142	526	P90	1	1.017732	0.017732	1.017732	0.017732	1.040082	0.040082	1.040082	0.040082
142	526	P95	1	1.019929	0.019929	1.019929	0.019929	1.042326	0.042326	1.042326	0.042326
142	526	P99	1	1.021706	0.021706	1.021706	0.021706	1.044143	0.044143	1.044143	0.044143
142	526	P999	3	3.027834	0.009278	3.027834	0.009278	3.094326	0.031442	3.094326	0.031442
143	536	P1	1	0.978990	-0.021010	0.978990	-0.021010	1.000489	0.000489	1.000489	0.000489
143	536	P50	1	1.000204	0.000204	1.000122	0.000122	1.022168	0.022168	1.022085	0.022085
143	536	P75	1	1.011188	0.011188	1.011106	0.011106	1.033394	0.033394	1.033310	0.033310
143	536	P90	1	1.017804	0.017804	1.017804	0.017804	1.040155	0.040155	1.040155	0.040155
143	536	P95	1	1.020046	0.020046	1.020046	0.020046	1.042446	0.042446	1.042446	0.042446
143	536	P99	1	1.021794	0.021794	1.021794	0.021794	1.044232	0.044232	1.044232	0.044232
143	536	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
144	2321	P1	1	0.978954	-0.021046	0.978954	-0.021046	1.000452	0.000452	1.000452	0.000452
144	2321	P50	1	1.000151	0.000151	1.000151	0.000151	1.022114	0.022114	1.022114	0.022114
144	2321	P75	1	1.011139	0.011139	1.011139	0.011139	1.033344	0.033344	1.033344	0.033344
144	2321	P90	1	1.017791	0.017791	1.017791	0.017791	1.040141	0.040141	1.040141	0.040141
144	2321	P95	1	1.020017	0.020017	1.020017	0.020017	1.042417	0.042417	1.042417	0.042417
144	2321	P99	1	1.021806	0.021806	1.021806	0.021806	1.044245	0.044245	1.044245	0.044245
144	2321	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
145	1100	P1	1	0.978976	-0.021024	0.978938	-0.021062	1.000475	0.000475	1.000435	0.000435
145	1100	P50	1	1.000079	0.000079	1.000040	0.000040	1.022041	0.022041	1.022001	0.022001
145	1100	P75	1	1.011020	0.011020	1.010980	0.010980	1.033223	0.033223	1.033182	0.033182
145	1100	P90	1	1.017643	0.017643	1.017602	0.017602	1.039990	0.039990	1.039949	0.039949
145	1100	P95	1	1.019860	0.019860	1.019819	0.019819	1.042256	0.042256	1.042215	0.042215
145	1100	P99	1	1.021637	0.021637	1.021596	0.021596	1.044072	0.044072	1.044031	0.044031
145	1100	P999	2	2.003950	0.001975	2.003950	0.001975	1.960888	-0.019556	1.960888	-0.019556
146	541	P1	1	0.978984	-0.021016	0.978984	-0.021016	1.000483	0.000483	1.000483	0.000483
146	541	P50	1	1.000080	0.000080	1.000080	0.000080	1.022042	0.022042	1.022042	0.022042
146	541	P75	1	1.011002	0.011002	1.011002	0.011002	1.033204	0.033204	1.033204	0.033204
146	541	P90	1	1.017612	0.017612	1.017612	0.017612	1.039959	0.039959	1.039959	0.039959
146	541	P95	1	1.019825	0.019825	1.019825	0.019825	1.042220	0.042220	1.042220	0.042220
146	541	P99	1	1.021631	0.021631	1.021631	0.021631	1.044067	0.044067	1.044067	0.044067
146	541	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
147	5097	P1	1	0.978939	-0.021061	0.978939	-0.021061	1.000437	0.000437	1.000437	0.000437
147	5097	P50	1	1.000090	0.000090	1.000090	0.000090	1.022052	0.022052	1.022052	0.022052
147	5097	P75	1	1.011052	0.011052	1.011052	0.011052	1.033255	0.033255	1.033255	0.033255
147	5097	P90	1	1.017693	0.017693	1.017693	0.017693	1.040041	0.040041	1.040041	0.040041
147	5097	P95	1	1.019916	0.019916	1.019916	0.019916	1.042313	0.042313	1.042313	0.042313
147	5097	P99	1	1.021698	0.021698	1.021698	0.021698	1.044134	0.044134	1.044134	0.044134
147	5097	P999	2	2.025834	0.012917	2.025834	0.012917	1.982302	-0.008849	1.982302	-0.008849
148	3192	P1	1	0.978939	-0.021061	0.978939	-0.021061	1.000437	0.000437	1.000437	0.000437
148	3192	P50	1	1.000061	0.000061	1.000048	0.000048	1.022023	0.022023	1.022009	0.022009
148	3192	P75	1	1.011007	0.011007	1.010993	0.010993	1.033208	0.033208	1.033194	0.033194
148	3192	P90	1	1.017620	0.017620	1.017620	0.017620	1.039967	0.039967	1.039967	0.039967
148	3192	P95	1	1.019843	0.019843	1.019843	0.019843	1.042239	0.042239	1.042239	0.042239
148	3192	P99	1	1.021626	0.021626	1.021626	0.021626	1.044061	0.044061	1.044061	0.044061
148	3192	P999	2	2.010178	0.005089	2.010178	0.005089	1.966983	-0.016509	1.966983	-0.016509
149	2548	P1	1	0.978946	-0.021054	0.978946	-0.021054	1.000444	0.000444	1.000444	0.000444
149	2548	P50	1	1.000060	0.000060	1.000043	0.000043	1.022021	0.022021	1.022004	0.022004
149	2548	P75	1	1.011002	0.011002	1.010985	0.010985	1.033204	0.033204	1.033187	0.033187
149	2548	P90	1	1.017622	0.017622	1.017622	0.017622	1.039969	0.039969	1.039969	0.039969
149	2548	P95	1	1.019832	0.019832	1.019832	0.019832	1.042228	0.042228	1.042228	0.042228
149	2548	P99	1	1.021611	0.021611	1.021611	0.021611	1.044046	0.044046	1.044046	0.044046
149	2548	P999	2	2.012675	0.006337	2.012675	0.006337	1.969426	-0.015287	1.969426	-0.015287
150	2633	P1	1	0.978951	-0.021049	0.978951	-0.021049	1.000449	0.000449	1.000449	0.000449
150	2633	P50	1	1.000166	0.000166	1.000166	0.000166	1.022130	0.022130	1.022130	0.022130
150	2633	P75	1	1.011164	0.011164	1.011164	0.011164	1.033369	0.033369	1.033369	0.033369
150	2633	P90	1	1.017824	0.017824	1.017824	0.017824	1.040176	0.040176	1.040176	0.040176
150	2633	P95	1	1.020060	0.020060	1.020060	0.020060	1.042460	0.042460	1.042460	0.042460
150	2633	P99	1	1.021841	0.021841	1.021841	0.021841	1.044281	0.044281	1.044281	0.044281
150	2633	P999	2	2.043020	0.021510	2.043020	0.021510	1.999119	-0.000441	1.999119	-0.000441
151	504	P1	1	0.979018	-0.020982	0.979018	-0.020982	1.000517	0.000517	1.000517	0.000517
151	504	P50	1	1.000086	0.000086	1.000000	0.000000	1.022048	0.022048	1.021960	0.021960
151	504	P75	1	1.011008	0.011008	1.010920	0.010920	1.033209	0.033209	1.033120	0.033120
151	504	P90	1	1.017565	0.017565	1.017565	0.017565	1.039911	0.039911	1.039911	0.039911
151	504	P95	1	1.019760	0.019760	1.019760	0.019760	1.042154	0.042154	1.042154	0.042154
151	504	P99	1	1.021520	0.021520	1.021520	0.021520	1.043953	0.043953	1.043953	0.043953
151	504	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
152	411	P1	1	0.979030	-0.020970	0.979030	-0.020970	1.000530	0.000530	1.000530	0.000530
152	411	P50	1	1.000106	0.000106	1.000106	0.000106	1.022068	0.022068	1.022068	0.022068
152	411	P75	1	1.011081	0.011081	1.011081	0.011081	1.033285	0.033285	1.033285	0.033285
152	411	P90	1	1.017638	0.017638	1.017638	0.017638	1.039985	0.039985	1.039985	0.039985
152	411	P95	1	1.019905	0.019905	1.019905	0.019905	1.042302	0.042302	1.042302	0.042302
152	411	P99	1	1.021635	0.021635	1.021635	0.021635	1.044071	0.044071	1.044071	0.044071
152	411	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
153	928	P1	1	0.978971	-0.021029	0.978971	-0.021029	1.000469	0.000469	1.000469	0.000469
153	928	P50	1	1.000094	0.000094	1.000047	0.000047	1.022056	0.022056	1.022008	0.022008
153	928	P75	1	1.011039	0.011039	1.010992	0.010992	1.033242	0.033242	1.033193	0.033193
153	928	P90	1	1.017654	0.017654	1.017654	0.017654	1.040002	0.040002	1.040002	0.040002
153	928	P95	1	1.019853	0.019853	1.019853	0.019853	1.042249	0.042249	1.042249	0.042249
153	928	P99	1	1.021625	0.021625	1.021625	0.021625	1.044060	0.044060	1.044060	0.044060
153	928	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
154	703	P1	1	0.979000	-0.021000	0.979000	-0.021000	1.000499	0.000499	1.000499	0.000499
154	703	P50	1	1.000250	0.000250	1.000250	0.000250	1.022215	0.022215	1.022215	0.022215
154	703	P75	1	1.011299	0.011299	1.011299	0.011299	1.033507	0.033507	1.033507	0.033507
154	703	P90	1	1.017949	0.017949	1.017949	0.017949	1.040303	0.040303	1.040303	0.040303
154	703	P95	1	1.020176	0.020176	1.020176	0.020176	1.042579	0.042579	1.042579	0.042579
154	703	P99	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
154	703	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
155	799	P1	1	0.978939	-0.021061	0.978939	-0.021061	1.000436	0.000436	1.000436	0.000436
155	799	P50	1	1.000082	0.000082	1.000082	0.000082	1.022044	0.022044	1.022044	0.022044
155	799	P75	1	1.011044	0.011044	1.011044	0.011044	1.033247	0.033247	1.033247	0.033247
155	799	P90	1	1.017680	0.017680	1.017680	0.017680	1.040028	0.040028	1.040028	0.040028
155	799	P95	1	1.019901	0.019901	1.019901	0.019901	1.042298	0.042298	1.042298	0.042298
155	799	P99	1	1.021682	0.021682	1.021682	0.021682	1.044118	0.044118	1.044118	0.044118
155	799	P999	3	3.027834	0.009278	3.027834	0.009278	3.094326	0.031442	3.094326	0.031442
156	305	P1	1	0.979071	-0.020929	0.979071	-0.020929	1.000572	0.000572	1.000572	0.000572
156	305	P50	1	1.000143	0.000143	1.000143	0.000143	1.022106	0.022106	1.022106	0.022106
156	305	P75	1	1.011065	0.011065	1.011065	0.011065	1.033268	0.033268	1.033268	0.033268
156	305	P90	1	1.017733	0.017733	1.017733	0.017733	1.040083	0.040083	1.040083	0.040083
156	305	P95	1	1.019918	0.019918	1.019918	0.019918	1.042315	0.042315	1.042315	0.042315
156	305	P99	1	1.021668	0.021668	1.021668	0.021668	1.044104	0.044104	1.044104	0.044104
156	305	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
157	2267	P1	1	0.978944	-0.021056	0.978944	-0.021056	1.000442	0.000442	1.000442	0.000442
157	2267	P50	1	1.000048	0.000048	1.000048	0.000048	1.022009	0.022009	1.022009	0.022009
157	2267	P75	1	1.010993	0.010993	1.010993	0.010993	1.033195	0.033195	1.033195	0.033195
157	2267	P90	1	1.017614	0.017614	1.017614	0.017614	1.039961	0.039961	1.039961	0.039961
157	2267	P95	1	1.019824	0.019824	1.019824	0.019824	1.042219	0.042219	1.042219	0.042219
157	2267	P99	1	1.021607	0.021607	1.021607	0.021607	1.044042	0.044042	1.044042	0.044042
157	2267	P999	2	2.003950	0.001975	2.003950	0.001975	1.960888	-0.019556	1.960888	-0.019556
