pair	n_a	n_b	n_union	remap	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
563	1732	9	1741	1	P50	1	0.008724	0.008724	0.022114	0.022114
563	1732	9	1741	1	P75	1	0.019820	0.019820	0.033341	0.033341
563	1732	9	1741	1	P90	1	0.026537	0.026537	0.040136	0.040136
563	1732	9	1741	1	P95	1	0.028785	0.028785	0.042411	0.042411
563	1732	9	1741	1	P99	1	0.030598	0.030598	0.044245	0.044245
563	1732	9	1741	1	P999	29	-0.001283	-0.001283	0.006957	0.006957
564	10	8	18	1	P1	1	0.000553	0.000553	0.002719	0.002719
564	10	8	18	1	P50	1	0.025391	0.022601	0.027525	0.024739
564	10	8	18	1	P75	1	0.036627	0.036627	0.038746	0.038746
564	10	8	18	1	P90	2	-0.019434	-0.019434	-0.019556	-0.019556
564	10	8	18	1	P95	2	0.002174	0.002174	0.001975	0.001975
564	10	8	18	1	P99	2	0.002174	0.002174	0.001975	0.001975
564	10	8	18	1	P999	2	0.002174	0.002174	0.001975	0.001975
565	8	28	36	1	P1	1	-0.008371	-0.008371	0.001553	0.001553
565	8	28	36	1	P50	1	0.019773	0.018189	0.029919	0.028323
565	8	28	36	1	P75	1	0.034143	0.032537	0.044403	0.042783
565	8	28	36	1	P90	28	0.010011	0.010011	0.013146	0.013146
565	8	28	36	1	P95	30	0.006289	0.006289	0.031442	0.031442
565	8	28	36	1	P99	31	-0.004742	-0.004742	0.042491	0.042491
565	8	28	36	1	P999	31	-0.004742	-0.004742	0.042491	0.042491
566	38	1242	1280	0	P1	1	-0.021055	-0.021055	0.000443	0.000443
566	38	1242	1280	0	P50	1	0.000119	0.000085	0.022082	0.022047
566	38	1242	1280	0	P75	1	0.011084	0.011050	0.033288	0.033252
566	38	1242	1280	0	P90	1	0.017721	0.017686	0.040070	0.040034
566	38	1242	1280	0	P95	1	0.019942	0.019908	0.042341	0.042305
566	38	1242	1280	0	P99	1	0.021716	0.021716	0.044153	0.044153
566	38	1242	1280	0	P999	2	0.015120	0.015120	-0.006694	-0.006694
567	4834	790	5624	0	P1	1	-0.021056	-0.021056	0.000442	0.000442
567	4834	790	5624	0	P50	1	0.000085	0.000078	0.022047	0.022039
567	4834	790	5624	0	P75	1	0.011046	0.011038	0.033249	0.033241
567	4834	790	5624	0	P90	1	0.017675	0.017675	0.040023	0.040023
567	4834	790	5624	0	P95	1	0.019894	0.019894	0.042291	0.042291
567	4834	790	5624	0	P99	1	0.021675	0.021675	0.044111	0.044111
567	4834	790	5624	0	P999	2	0.014655	0.014655	-0.007148	-0.007148
568	20	32	52	1	P1	1	-0.003546	-0.003546	0.001359	0.001359
568	20	32	52	1	P50	1	0.032362	0.030958	0.037337	0.035929
568	20	32	52	1	P75	28	-0.019210	-0.025296	-0.023888	-0.029927
568	20	32	52	1	P90	29	-0.002613	-0.002613	0.021645	0.021645
568	20	32	52	1	P95	32	-0.006627	-0.006627	-0.011788	-0.011788
568	20	32	52	1	P99	237	0.017288	0.017288	0.006028	0.006028
568	20	32	52	1	P999	237	0.017288	0.017288	0.006028	0.006028
569	20	24	44	1	P1	1	-0.010603	-0.010603	0.002559	0.002559
569	20	24	44	1	P50	28	-0.030967	-0.037969	-0.022878	-0.029927
569	20	24	44	1	P75	29	0.002345	-0.003092	0.010609	0.005136
569	20	24	44	1	P90	31	0.011862	0.011862	0.020090	0.020090
569	20	24	44	1	P95	33	-0.014366	-0.014366	-0.006405	-0.006405
569	20	24	44	1	P99	33	0.014642	0.014642	0.022793	0.022793
569	20	24	44	1	P999	33	0.014642	0.014642	0.022793	0.022793
570	739	3	742	1	P1	1	-0.009441	-0.009441	0.000474	0.000474
570	739	3	742	1	P50	1	0.012207	0.012147	0.022293	0.022233
570	739	3	742	1	P75	1	0.023390	0.023390	0.033564	0.033564
570	739	3	742	1	P90	1	0.030159	0.030159	0.040387	0.040387
570	739	3	742	1	P95	1	0.032425	0.032425	0.042671	0.042671
570	739	3	742	1	P99	2	0.010910	0.010910	-0.023806	-0.023806
570	739	3	742	1	P999	29	0.018574	0.018574	0.021645	0.021645
571	5	3	8	1	P1	1	0.004064	0.004064	0.006226	0.006226
571	5	3	8	1	P50	1	0.029390	0.023000	0.031519	0.025136
571	5	3	8	1	P75	1	0.042292	0.035821	0.044403	0.037941
571	5	3	8	1	P90	2	0.002174	0.002174	0.001975	0.001975
571	5	3	8	1	P95	2	0.002174	0.002174	0.001975	0.001975
571	5	3	8	1	P99	2	0.002174	0.002174	0.001975	0.001975
571	5	3	8	1	P999	2	0.002174	0.002174	0.001975	0.001975
572	3	2367	2370	1	P1	1	-0.012696	-0.012696	0.000442	0.000442
572	3	2367	2370	1	P50	1	0.008665	0.008646	0.022054	0.022035
572	3	2367	2370	1	P75	1	0.019724	0.019724	0.033244	0.033244
572	3	2367	2370	1	P90	1	0.026433	0.026415	0.040032	0.040013
572	3	2367	2370	1	P95	1	0.028667	0.028667	0.042292	0.042292
572	3	2367	2370	1	P99	1	0.030469	0.030469	0.044114	0.044114
572	3	2367	2370	1	P999	28	-0.016810	-0.016810	-0.008624	-0.008624
573	508	118	626	0	P1	1	-0.021012	-0.021012	0.000487	0.000487
573	508	118	626	0	P50	1	0.000104	0.000035	0.022067	0.021996
573	508	118	626	0	P75	1	0.011008	0.011008	0.033210	0.033210
573	508	118	626	0	P90	1	0.017636	0.017636	0.039983	0.039983
573	508	118	626	0	P95	1	0.019831	0.019831	0.042227	0.042227
573	508	118	626	0	P99	1	0.021605	0.021605	0.044040	0.044040
573	508	118	626	0	P999	2	0.023978	0.023978	0.001975	0.001975
574	2	4	6	1	P1	1	-0.002339	-0.002339	0.010920	0.010920
574	2	4	6	1	P50	1	0.030753	0.019602	0.044403	0.033120
574	2	4	6	1	P75	28	0.004813	0.004813	0.013146	0.013146
574	2	4	6	1	P90	29	0.013307	0.013307	0.021645	0.021645
574	2	4	6	1	P95	29	0.013307	0.013307	0.021645	0.021645
574	2	4	6	1	P99	29	0.013307	0.013307	0.021645	0.021645
574	2	4	6	1	P999	29	0.013307	0.013307	0.021645	0.021645
575	2	3	5	1	P1	1	0.034143	0.034143	0.044403	0.044403
575	2	3	5	1	P50	27	0.002798	0.002798	0.006001	0.006001
575	2	3	5	1	P75	28	-0.011737	-0.011737	-0.008624	-0.008624
575	2	3	5	1	P90	28	0.010011	0.010011	0.013146	0.013146
575	2	3	5	1	P95	28	0.010011	0.010011	0.013146	0.013146
575	2	3	5	1	P99	28	0.010011	0.010011	0.013146	0.013146
575	2	3	5	1	P999	28	0.010011	0.010011	0.013146	0.013146
576	8	26	34	0	P1	1	-0.020237	-0.020237	0.001279	0.001279
576	8	26	34	0	P50	1	0.001279	0.000000	0.023267	0.021960
576	8	26	34	0	P75	1	0.011567	0.011567	0.033781	0.033781
576	8	26	34	0	P90	1	0.018050	0.018050	0.040407	0.040407
576	8	26	34	0	P95	1	0.020655	0.020655	0.043069	0.043069
576	8	26	34	0	P99	1	0.021960	0.021960	0.044403	0.044403
576	8	26	34	0	P999	1	0.021960	0.021960	0.044403	0.044403
577	2	5669	5671	0	P1	1	-0.021060	-0.021060	0.000438	0.000438
577	2	5669	5671	0	P50	1	0.000046	0.000046	0.022007	0.022007
577	2	5669	5671	0	P75	1	0.010990	0.010990	0.033192	0.033192
577	2	5669	5671	0	P90	1	0.017608	0.017608	0.039955	0.039955
577	2	5669	5671	0	P95	1	0.019829	0.019829	0.042224	0.042224
577	2	5669	5671	0	P99	1	0.021607	0.021607	0.044042	0.044042
577	2	5669	5671	0	P999	2	0.003955	0.003955	-0.017618	-0.017618
578	59	1406	1465	0	P1	1	-0.021052	-0.021052	0.000446	0.000446
578	59	1406	1465	0	P50	1	0.000045	0.000045	0.022006	0.022006
578	59	1406	1465	0	P75	1	0.010973	0.010973	0.033174	0.033174
578	59	1406	1465	0	P90	1	0.017599	0.017599	0.039946	0.039946
578	59	1406	1465	0	P95	1	0.019808	0.019808	0.042203	0.042203
578	59	1406	1465	0	P99	1	0.021596	0.021596	0.044030	0.044030
578	59	1406	1465	0	P999	2	0.001975	0.001975	-0.019556	-0.019556
579	4580	6	4586	1	P1	1	-0.012699	-0.012699	0.000438	0.000438
579	4580	6	4586	1	P50	1	0.008697	0.008687	0.022087	0.022077
579	4580	6	4586	1	P75	1	0.019782	0.019782	0.033302	0.033302
579	4580	6	4586	1	P90	1	0.026496	0.026496	0.040095	0.040095
579	4580	6	4586	1	P95	1	0.028740	0.028740	0.042366	0.042366
579	4580	6	4586	1	P99	1	0.030547	0.030547	0.044194	0.044194
579	4580	6	4586	1	P999	27	-0.002338	-0.002338	0.006001	0.006001
580	9	6	15	1	P1	1	0.001183	0.001183	0.003348	0.003348
580	9	6	15	1	P50	1	0.024962	0.024962	0.027096	0.027096
580	9	6	15	1	P75	1	0.038802	0.038802	0.040918	0.040918
580	9	6	15	1	P90	2	-0.019434	-0.019434	-0.019556	-0.019556
580	9	6	15	1	P95	2	0.002174	0.002174	0.001975	0.001975
580	9	6	15	1	P99	2	0.002174	0.002174	0.001975	0.001975
580	9	6	15	1	P999	2	0.002174	0.002174	0.001975	0.001975
581	6	1019	1025	1	P1	1	-0.012668	-0.012668	0.000470	0.000470
581	6	1019	1025	1	P50	1	0.008744	0.008744	0.022135	0.022135
581	6	1019	1025	1	P75	1	0.019842	0.019842	0.033363	0.033363
581	6	1019	1025	1	P90	1	0.026577	0.026577	0.040177	0.040177
581	6	1019	1025	1	P95	1	0.028817	0.028817	0.042443	0.042443
581	6	1019	1025	1	P99	1	0.030621	0.030621	0.044269	0.044269
581	6	1019	1025	1	P999	29	0.013307	0.013307	0.021645	0.021645
582	11	19	30	1	P1	1	-0.004874	-0.004874	0.002289	0.002289
582	11	19	30	1	P50	1	0.029939	0.027581	0.037263	0.034894
582	11	19	30	1	P75	27	0.007204	0.007204	0.006001	0.006001
582	11	19	30	1	P90	29	0.008346	-0.006188	0.006957	-0.007521
582	11	19	30	1	P95	29	0.023093	0.023093	0.021645	0.021645
582	11	19	30	1	P99	31	-0.000306	-0.000306	0.042491	0.042491
582	11	19	30	1	P999	31	-0.000306	-0.000306	0.042491	0.042491
583	11	11	22	1	P1	1	-0.012013	-0.012013	0.004839	0.004839
583	11	11	22	1	P50	27	0.002707	-0.923737	0.006001	-0.925780
583	11	11	22	1	P75	29	-0.014300	-0.014300	-0.000308	-0.000308
583	11	11	22	1	P90	30	-0.004812	-0.004812	0.009278	0.009278
583	11	11	22	1	P95	30	0.017061	0.017061	0.031442	0.031442
583	11	11	22	1	P99	31	0.027993	0.027993	0.042491	0.042491
583	11	11	22	1	P999	31	0.027993	0.027993	0.042491	0.042491
584	21	36	57	0	P1	1	-0.020742	-0.020742	0.000762	0.000762
584	21	36	57	0	P50	1	0.000381	0.000381	0.022350	0.022350
584	21	36	57	0	P75	1	0.011113	0.011113	0.033317	0.033317
584	21	36	57	0	P90	1	0.018073	0.018073	0.040430	0.040430
584	21	36	57	0	P95	1	0.020403	0.020403	0.042812	0.042812
584	21	36	57	0	P99	1	0.021960	0.021960	0.044403	0.044403
584	21	36	57	0	P999	1	0.021960	0.021960	0.044403	0.044403
585	2	7	9	0	P1	1	-0.016753	-0.016753	0.004839	0.004839
585	2	7	9	0	P50	1	0.002417	0.002417	0.024430	0.024430
585	2	7	9	0	P75	1	0.012141	0.012141	0.034368	0.034368
585	2	7	9	0	P90	1	0.021960	0.021960	0.044403	0.044403
585	2	7	9	0	P95	1	0.021960	0.021960	0.044403	0.044403
585	2	7	9	0	P99	1	0.021960	0.021960	0.044403	0.044403
585	2	7	9	0	P999	1	0.021960	0.021960	0.044403	0.044403
586	25	9	34	1	P1	1	-0.011413	-0.011413	0.001739	0.001739
586	25	9	34	1	P50	1	0.018272	0.016502	0.031775	0.029983
586	25	9	34	1	P75	26	-0.036435	-0.036435	-0.028277	-0.028277
586	25	9	34	1	P90	28	0.004813	0.004813	0.013146	0.013146
586	25	9	34	1	P95	29	0.013307	0.013307	0.021645	0.021645
586	25	9	34	1	P99	32	0.001800	0.001800	0.009913	0.009913
586	25	9	34	1	P999	32	0.001800	0.001800	0.009913	0.009913
587	14	9	23	0	P1	1	-0.019462	-0.019462	0.002071	0.002071
587	14	9	23	0	P50	1	0.003108	0.003108	0.025136	0.025136
587	14	9	23	0	P75	1	0.015637	0.015637	0.037941	0.037941
587	14	9	23	0	P90	1	0.021960	0.021960	0.044403	0.044403
587	14	9	23	0	P95	2	0.001975	0.001975	-0.019556	-0.019556
587	14	9	23	0	P99	2	0.023978	0.023978	0.001975	0.001975
587	14	9	23	0	P999	2	0.023978	0.023978	0.001975	0.001975
588	10	109	119	1	P1	1	-0.012344	-0.012344	0.000797	0.000797
588	10	109	119	1	P50	1	0.010788	0.010788	0.024203	0.024203
588	10	109	119	1	P75	1	0.022966	0.022966	0.036523	0.036523
588	10	109	119	1	P90	1	0.030342	0.030342	0.043986	0.043986
588	10	109	119	1	P95	29	-0.012804	-0.012804	-0.004642	-0.004642
588	10	109	119	1	P99	30	0.023090	0.023090	0.031442	0.031442
588	10	109	119	1	P999	31	0.034116	0.034116	0.042491	0.042491
589	319	18	337	1	P1	1	-0.019091	-0.019091	0.000550	0.000550
589	319	18	337	1	P50	1	0.003423	0.003423	0.023507	0.023507
589	319	18	337	1	P75	1	0.015082	0.015082	0.035396	0.035396
589	319	18	337	1	P90	1	0.022227	0.022227	0.042681	0.042681
589	319	18	337	1	P95	27	-0.006521	-0.006521	-0.030772	-0.030772
589	319	18	337	1	P99	30	-0.009418	-0.009418	0.009278	0.009278
589	319	18	337	1	P999	105	0.020024	0.020024	0.038835	0.038835
590	30	18	48	1	P1	1	-0.001157	-0.001157	0.001011	0.001011
590	30	18	48	1	P50	1	0.023444	0.022407	0.025580	0.024545
590	30	18	48	1	P75	1	0.035971	0.034921	0.038090	0.037042
590	30	18	48	1	P90	2	-0.032174	-0.032174	-0.032252	-0.032252
590	30	18	48	1	P95	2	-0.015150	-0.015150	-0.015287	-0.015287
590	30	18	48	1	P99	2	0.002174	0.002174	0.001975	0.001975
590	30	18	48	1	P999	2	0.002174	0.002174	0.001975	0.001975
591	22	8	30	1	P1	16	0.041249	0.041249	0.007923	0.007923
591	22	8	30	1	P50	29	-0.000216	-0.011019	0.010609	-0.000308
591	22	8	30	1	P75	31	-0.005329	-0.005329	0.005423	0.005423
591	22	8	30	1	P90	32	-0.000878	-0.008088	0.009913	0.002627
591	22	8	30	1	P95	47	0.005835	0.005835	0.016594	0.016594
591	22	8	30	1	P99	57	0.030658	0.030658	0.041622	0.041622
591	22	8	30	1	P999	57	0.030658	0.030658	0.041622	0.041622
592	6	2	8	1	P1	1	0.003023	0.003023	0.021960	0.021960
592	6	2	8	1	P50	25	0.000758	-0.140478	0.017936	-0.125655
592	6	2	8	1	P75	76	-0.002668	-0.663570	0.013862	-0.657799
592	6	2	8	1	P90	120	0.018892	0.018892	0.035520	0.035520
592	6	2	8	1	P95	120	0.018892	0.018892	0.035520	0.035520
592	6	2	8	1	P99	120	0.018892	0.018892	0.035520	0.035520
592	6	2	8	1	P999	120	0.018892	0.018892	0.035520	0.035520
593	7	2	9	1	P1	1	-0.014716	-0.014716	0.006226	0.006226
593	7	2	9	1	P50	1	0.010054	0.010054	0.031519	0.031519
593	7	2	9	1	P75	1	0.022671	0.022671	0.044403	0.044403
593	7	2	9	1	P90	13	0.021255	0.021255	0.042635	0.042635
593	7	2	9	1	P95	13	0.021255	0.021255	0.042635	0.042635
593	7	2	9	1	P99	13	0.021255	0.021255	0.042635	0.042635
593	7	2	9	1	P999	13	0.021255	0.021255	0.042635	0.042635
594	3	2	5	1	P1	1	0.021566	0.021566	0.044403	0.044403
594	3	2	5	1	P50	2	0.023805	0.023805	0.001975	0.001975
594	3	2	5	1	P75	57	0.020132	0.020132	0.019239	0.019239
594	3	2	5	1	P90	59	0.029326	0.029326	0.006313	0.006313
594	3	2	5	1	P95	59	0.029326	0.029326	0.006313	0.006313
594	3	2	5	1	P99	59	0.029326	0.029326	0.006313	0.006313
594	3	2	5	1	P999	59	0.029326	0.029326	0.006313	0.006313
595	3	2	5	1	P1	1	0.008765	0.008765	0.010920	0.010920
595	3	2	5	1	P50	1	0.030994	0.030994	0.033120	0.033120
595	3	2	5	1	P75	1	0.042292	0.042292	0.044403	0.044403
595	3	2	5	1	P90	2	0.002174	0.002174	0.001975	0.001975
595	3	2	5	1	P95	2	0.002174	0.002174	0.001975	0.001975
595	3	2	5	1	P99	2	0.002174	0.002174	0.001975	0.001975
595	3	2	5	1	P999	2	0.002174	0.002174	0.001975	0.001975
596	25	22	47	1	P1	1	-0.002125	-0.002125	0.001977	0.001977
596	25	22	47	1	P50	3	-0.034441	-0.034441	0.009278	0.009278
596	25	22	47	1	P75	4	-0.015144	-0.015144	-0.015246	-0.015246
596	25	22	47	1	P90	4	0.001688	0.001688	0.001533	0.001533
596	25	22	47	1	P95	5	-0.029744	-0.029744	0.012587	0.012587
596	25	22	47	1	P99	5	-0.001143	-0.001143	0.042344	0.042344
596	25	22	47	1	P999	5	-0.001143	-0.001143	0.042344	0.042344
597	3	3	6	1	P1	11	0.022911	0.022911	0.035645	0.035645
597	3	3	6	1	P50	52	0.034115	-0.742540	0.002254	-0.739341
597	3	3	6	1	P75	55	0.021128	0.021128	0.033604	0.033604
597	3	3	6	1	P90	58	0.011313	0.011313	0.023663	0.023663
597	3	3	6	1	P95	58	0.011313	0.011313	0.023663	0.023663
597	3	3	6	1	P99	58	0.011313	0.011313	0.023663	0.023663
597	3	3	6	1	P999	58	0.011313	0.011313	0.023663	0.023663
598	3	21	24	1	P1	1	0.010473	0.010473	0.014587	0.014587
598	3	21	24	1	P50	4	-0.022272	-0.024636	-0.022350	-0.024707
598	3	21	24	1	P75	4	-0.007965	-0.010364	-0.008089	-0.010481
598	3	21	24	1	P90	4	-0.000734	-0.000734	-0.000881	-0.000881
598	3	21	24	1	P95	4	0.001688	0.001688	0.001533	0.001533
598	3	21	24	1	P99	4	0.004116	0.004116	0.003953	0.003953
598	3	21	24	1	P999	4	0.004116	0.004116	0.003953	0.003953
599	21	21	42	0	P1	3	-0.034214	-0.034214	-0.009104	-0.009104
599	21	21	42	0	P50	4	-0.006662	-0.008320	-0.024164	-0.025793
599	21	21	42	0	P75	4	0.010076	0.010076	-0.007721	-0.007721
599	21	21	42	0	P90	4	0.020254	0.020254	0.002277	0.002277
599	21	21	42	0	P95	5	-0.013073	-0.013073	0.012587	0.012587
599	21	21	42	0	P99	5	0.015930	0.015930	0.042344	0.042344
599	21	21	42	0	P999	5	0.015930	0.015930	0.042344	0.042344
600	21	21	42	0	P1	3	-0.033246	-0.033246	-0.008110	-0.008110
600	21	21	42	0	P50	4	-0.003098	-0.004644	-0.020664	-0.022182
600	21	21	42	0	P75	4	0.012490	0.012490	-0.005350	-0.005350
600	21	21	42	0	P90	4	0.021960	0.021960	0.003953	0.003953
600	21	21	42	0	P95	5	-0.005901	-0.005901	0.019946	0.019946
600	21	21	42	0	P99	5	0.015930	0.015930	0.042344	0.042344
600	21	21	42	0	P999	5	0.015930	0.015930	0.042344	0.042344
601	21	21	42	0	P1	3	-0.033246	-0.033246	-0.008110	-0.008110
601	21	21	42	0	P50	4	-0.004335	-0.005776	-0.021878	-0.023294
601	21	21	42	0	P75	4	0.010189	0.010189	-0.007611	-0.007611
601	21	21	42	0	P90	4	0.019004	0.019004	0.001050	0.001050
601	21	21	42	0	P95	4	0.021960	0.021960	0.003953	0.003953
601	21	21	42	0	P99	5	0.015930	0.015930	0.042344	0.042344
601	21	21	42	0	P999	5	0.015930	0.015930	0.042344	0.042344
602	21	284	305	1	P1	1	-0.003486	-0.003486	0.000614	0.000614
602	21	284	305	1	P50	1	0.019643	0.019643	0.023766	0.023766
602	21	284	305	1	P75	1	0.031646	0.031646	0.035780	0.035780
602	21	284	305	1	P90	1	0.038979	0.038979	0.043121	0.043121
602	21	284	305	1	P95	3	-0.023864	-0.023864	0.020300	0.020300
602	21	284	305	1	P99	4	-0.003150	-0.003150	-0.003290	-0.003290
602	21	284	305	1	P999	5	-0.001143	-0.001143	0.042344	0.042344
603	21	21	42	0	P1	3	-0.034645	-0.034645	-0.009545	-0.009545
603	21	21	42	0	P50	4	-0.009010	-0.010802	-0.026471	-0.028232
603	21	21	42	0	P75	4	0.009092	0.009092	-0.008688	-0.008688
603	21	21	42	0	P90	4	0.020112	0.020112	0.002138	0.002138
603	21	21	42	0	P95	5	-0.013073	-0.013073	0.012587	0.012587
603	21	21	42	0	P99	5	0.015930	0.015930	0.042344	0.042344
603	21	21	42	0	P999	5	0.015930	0.015930	0.042344	0.042344
604	21	11	32	1	P1	1	-0.000146	-0.000146	0.003957	0.003957
604	21	11	32	1	P50	3	-0.027403	-0.032101	0.016613	0.011717
604	21	11	32	1	P75	4	-0.017526	-0.021798	-0.017620	-0.021878
604	21	11	32	1	P90	4	-0.000250	-0.000250	-0.000399	-0.000399
604	21	11	32	1	P95	5	-0.022672	-0.022672	0.019946	0.019946
604	21	11	32	1	P99	5	-0.001143	-0.001143	0.042344	0.042344
604	21	11	32	1	P999	5	-0.001143	-0.001143	0.042344	0.042344
605	4	3	7	1	P1	1	0.000693	0.000693	0.021960	0.021960
605	4	3	7	1	P50	11	0.014388	0.014388	0.035645	0.035645
605	4	3	7	1	P75	13	0.006570	0.006570	0.027644	0.027644
605	4	3	7	1	P90	13	0.021255	0.021255	0.042635	0.042635
605	4	3	7	1	P95	13	0.021255	0.021255	0.042635	0.042635
605	4	3	7	1	P99	13	0.021255	0.021255	0.042635	0.042635
605	4	3	7	1	P999	13	0.021255	0.021255	0.042635	0.042635
606	4	4	8	1	P1	1	-0.000336	-0.000336	0.010920	0.010920
606	4	4	8	1	P50	53	0.023013	-0.980513	0.027006	-0.980294
606	4	4	8	1	P75	55	0.014837	0.000220	0.018744	0.004097
606	4	4	8	1	P90	56	0.011281	0.011281	0.015147	0.015147
606	4	4	8	1	P95	56	0.011281	0.011281	0.015147	0.015147
606	4	4	8	1	P99	56	0.011281	0.011281	0.015147	0.015147
606	4	4	8	1	P999	56	0.011281	0.011281	0.015147	0.015147
607	21	12	33	1	P1	3	-0.042473	-0.042473	-0.008110	-0.008110
607	21	12	33	1	P50	4	-0.014552	-0.014552	-0.025349	-0.025349
607	21	12	33	1	P75	4	0.008602	0.008602	-0.009829	-0.009829
607	21	12	33	1	P90	4	0.040466	0.040466	-0.000004	-0.000004
607	21	12	33	1	P95	4	0.053492	0.053492	0.003953	0.003953
607	21	12	33	1	P99	7	0.015144	0.015144	0.009157	0.009157
607	21	12	33	1	P999	7	0.015144	0.015144	0.009157	0.009157
608	12	12	24	1	P1	3	-0.040386	-0.040386	-0.008110	-0.008110
608	12	12	24	1	P50	4	-0.018477	-0.023805	-0.029739	-0.032745
608	12	12	24	1	P75	4	0.015949	0.008602	-0.011504	-0.014566
608	12	12	24	1	P90	4	0.038311	0.038311	-0.002258	-0.002258
608	12	12	24	1	P95	4	0.045874	0.045874	0.000843	0.000843
608	12	12	24	1	P99	4	0.053492	0.053492	0.003953	0.003953
608	12	12	24	1	P999	4	0.053492	0.053492	0.003953	0.003953
609	12	12	24	0	P1	3	-0.030442	-0.030442	-0.005233	-0.005233
609	12	12	24	0	P50	4	-0.004816	-0.007215	-0.022350	-0.024707
609	12	12	24	0	P75	4	0.009701	0.007267	-0.008089	-0.010481
609	12	12	24	0	P90	4	0.017039	0.017039	-0.000881	-0.000881
609	12	12	24	0	P95	4	0.019497	0.019497	0.001533	0.001533
609	12	12	24	0	P99	4	0.021960	0.021960	0.003953	0.003953
609	12	12	24	0	P999	4	0.021960	0.021960	0.003953	0.003953
610	12	11	23	0	P1	3	-0.030442	-0.030442	-0.005233	-0.005233
610	12	11	23	0	P50	4	-0.004335	-0.004335	-0.021878	-0.021878
610	12	11	23	0	P75	4	0.013119	0.013119	-0.004732	-0.004732
610	12	11	23	0	P90	4	0.021960	0.021960	0.003953	0.003953
610	12	11	23	0	P95	5	-0.005901	-0.005901	0.019946	0.019946
610	12	11	23	0	P99	5	0.015930	0.015930	0.042344	0.042344
610	12	11	23	0	P999	5	0.015930	0.015930	0.042344	0.042344
611	12	20	32	0	P1	3	-0.033246	-0.033246	-0.008110	-0.008110
611	12	20	32	0	P50	4	-0.007868	-0.009825	-0.025349	-0.027272
611	12	20	32	0	P75	4	0.007930	0.005942	-0.009829	-0.011783
611	12	20	32	0	P90	4	0.015924	0.015924	-0.001977	-0.001977
611	12	20	32	0	P95	4	0.019944	0.019944	0.001973	0.001973
611	12	20	32	0	P99	4	0.021960	0.021960	0.003953	0.003953
611	12	20	32	0	P999	4	0.021960	0.021960	0.003953	0.003953
612	20	20	40	0	P1	3	-0.034645	-0.034645	-0.009545	-0.009545
612	20	20	40	0	P50	4	-0.010335	-0.012203	-0.027773	-0.029608
612	20	20	40	0	P75	4	0.008536	0.006633	-0.009234	-0.011104
612	20	20	40	0	P90	4	0.020032	0.018107	0.002059	0.000168
612	20	20	40	0	P95	5	-0.005901	-0.182432	0.019946	-0.196837
612	20	20	40	0	P99	5	0.015930	0.015930	0.042344	0.042344
612	20	20	40	0	P999	5	0.015930	0.015930	0.042344	0.042344
613	19	13	32	1	P1	1	-0.012338	-0.012338	0.003627	0.003627
613	19	13	32	1	P50	3	-0.008088	-0.012870	0.006845	0.001996
613	19	13	32	1	P75	4	0.005609	0.000157	-0.022940	-0.028232
613	19	13	32	1	P90	4	0.027714	0.027714	-0.001484	-0.001484
613	19	13	32	1	P95	5	0.005340	0.005340	0.019946	0.019946
613	19	13	32	1	P99	5	0.027439	0.027439	0.042344	0.042344
613	19	13	32	1	P999	5	0.027439	0.027439	0.042344	0.042344
614	3	3	6	1	P1	11	0.014580	0.014580	0.013391	0.013391
614	3	3	6	1	P50	52	0.007329	-0.760688	0.002254	-0.761034
614	3	3	6	1	P75	55	-0.005219	-0.005219	0.011394	0.011394
614	3	3	6	1	P90	56	0.020510	0.020510	0.015147	0.015147
614	3	3	6	1	P95	56	0.020510	0.020510	0.015147	0.015147
614	3	3	6	1	P99	56	0.020510	0.020510	0.015147	0.015147
614	3	3	6	1	P999	56	0.020510	0.020510	0.015147	0.015147
615	3	15	18	1	P1	1	0.010473	0.010473	0.014587	0.014587
615	3	15	18	1	P50	4	-0.034036	-0.259879	-0.034078	-0.226419
615	3	15	18	1	P75	4	-0.015144	-0.015144	-0.015246	-0.015246
615	3	15	18	1	P90	4	-0.000734	-0.000734	-0.000881	-0.000881
615	3	15	18	1	P95	4	0.004116	0.004116	0.003953	0.003953
615	3	15	18	1	P99	4	0.004116	0.004116	0.003953	0.003953
615	3	15	18	1	P999	4	0.004116	0.004116	0.003953	0.003953
616	11	3	14	1	P1	1	-0.014168	-0.014168	0.003957	0.003957
616	11	3	14	1	P50	1	0.013485	0.009487	0.032101	0.028033
616	11	3	14	1	P75	1	0.025572	0.025572	0.044403	0.044403
616	11	3	14	1	P90	12	0.018388	0.018388	0.035520	0.035520
616	11	3	14	1	P95	14	0.038686	0.038686	0.011149	0.011149
616	11	3	14	1	P99	14	0.038686	0.038686	0.011149	0.011149
616	11	3	14	1	P999	14	0.038686	0.038686	0.011149	0.011149
617	3	3	6	1	P1	1	0.010601	0.010601	0.021960	0.021960
617	3	3	6	1	P50	56	-0.017642	-0.962993	-0.006667	-0.964215
617	3	3	6	1	P75	56	-0.003285	-0.003285	0.015147	0.015147
617	3	3	6	1	P90	57	-0.006461	-0.006461	0.041622	0.041622
617	3	3	6	1	P95	57	-0.006461	-0.006461	0.041622	0.041622
617	3	3	6	1	P99	57	-0.006461	-0.006461	0.041622	0.041622
617	3	3	6	1	P999	57	-0.006461	-0.006461	0.041622	0.041622
