file	bpd	bound	scope	arm	conv	quantile	n	p50	p95	p99	max	within_bound	mean_signed
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P90	413	0.010598	0.033291	0.040451	0.043882	1.000000	0.005025
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P95	413	0.012110	0.038478	0.043918	0.044403	1.000000	0.011610
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P95	413	0.011583	0.038478	0.043918	0.044403	1.000000	0.011179
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P99	413	0.020230	0.042826	0.044403	0.044403	1.000000	0.020878
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P99	413	0.021733	0.044222	0.268011	0.368739	0.973366	0.013218
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P999	413	0.022667	0.042815	0.044403	0.044403	1.000000	0.022879
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P999	413	0.022667	0.042815	0.044403	0.044403	1.000000	0.022879
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P1	413	0.024199	0.050026	0.053881	0.056533	0.806295	-0.016873
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P1	413	0.024199	0.050026	0.053881	0.056533	0.806295	-0.016873
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P50	413	0.009490	0.034960	0.048023	0.060193	0.985472	0.006301
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P50	413	0.009472	0.037668	0.060193	0.842449	0.978208	0.000821
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P75	413	0.012205	0.044576	0.054825	0.055519	0.946731	0.012053
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P75	413	0.012149	0.044742	0.054985	0.302639	0.946731	0.010893
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P90	413	0.011197	0.041792	0.053777	0.060279	0.961259	0.008990
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P90	413	0.010890	0.046955	0.296775	0.652383	0.949153	0.002963
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P95	413	0.012688	0.046592	0.054104	0.061722	0.934625	0.013835
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P95	413	0.012265	0.048329	0.085879	0.425196	0.924939	0.009352
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P99	413	0.015108	0.047923	0.056155	0.071478	0.927361	0.014993
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P99	413	0.015108	0.047923	0.056155	0.071478	0.927361	0.014993
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	binning	P999	413	0.016812	0.047923	0.056155	0.071478	0.927361	0.018328
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	T	raw	P999	413	0.016812	0.047923	0.056155	0.071478	0.927361	0.018328
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	G	binning	P1	413	0.008068	0.038746	0.044403	0.044403	1.000000	-0.003832
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	G	raw	P1	413	0.008068	0.038746	0.044403	0.044403	1.000000	-0.003832
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	G	binning	P50	413	0.009128	0.023578	0.033517	0.036781	1.000000	-0.000904
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	G	raw	P50	413	0.009110	0.026313	0.036781	0.844739	0.990315	-0.006295
ScriptLog-DPMExtended-clean.log	53	0.044403	fold4	G	binning	P75	413	0.007252	0.031636	0.042519	0.044403	1.000000	0.004827
